No.,Time,Length
28938,625.064895,117
28939,625.085071,253
28940,625.089105,341
28941,625.154098,249
28942,625.15411,350
28943,625.219379,265
28944,625.21939,326
28947,625.271819,117
28948,625.284885,252
28949,625.284897,331
28950,625.349302,245
28951,625.349312,342
28952,625.420061,229
28953,625.420073,337
28956,625.484865,217
28957,625.484876,347
28958,625.491701,117
28960,625.548857,238
28961,625.548868,313
28962,625.613815,229
28963,625.614355,316
28965,625.685075,245
28966,625.685086,313
28967,625.719166,117
28968,625.748881,187
28969,625.748893,330
28971,625.811701,163
28972,625.811712,346
28974,625.878698,298
28975,625.930051,117
28976,625.944809,278
28977,626.011888,269
28979,626.07869,248
28980,626.124901,117
28982,626.144916,243
28983,626.208809,233
28984,626.274951,243
28986,626.325799,117
28987,626.344945,251
28988,626.405147,282
28990,626.47258,321
28993,626.538874,341
28994,626.551877,117
28995,626.604803,346
28996,626.672401,339
28998,626.73884,297
28999,626.758696,117
29000,626.805437,287
29001,626.869516,141
29002,626.869528,332
29007,626.935566,166
29008,626.935576,308
29009,626.964808,117
29010,626.99919,332
29011,627.064868,312
29013,627.131691,300
29014,627.173738,117
29015,627.198899,305
29016,627.260565,68
29018,627.266048,308
29019,627.331948,312
29021,627.378755,117
29022,627.400944,310
29025,627.464886,301
29026,627.529096,301
29028,627.594412,300
29029,627.610534,117
29030,627.664939,313
29031,627.728922,305
29033,627.791819,310
29034,627.80479,117
29035,627.858751,134
29036,627.858765,289
29037,627.92505,139
29038,627.925063,293
29040,627.989088,150
29041,627.9891,300
29042,628.005909,117
29043,628.058859,132
29044,628.058872,295
29045,628.124878,149
29046,628.124892,284
29048,628.189287,279
29049,628.21914,117
29050,628.253954,276
29051,628.319338,275
29054,628.384916,224
29059,628.404793,117
29060,628.451792,215
29064,628.525538,216
29066,628.584771,228
29067,628.62884,117
29068,628.651731,244
29069,628.718746,273
29070,628.784756,272
29072,628.831706,117
29073,628.848824,272
29075,628.913853,295
29078,628.978983,314
29081,629.03883,117
29082,629.049025,336
29085,629.114324,333
29086,629.17889,320
29090,629.245869,320
29091,629.245884,117
29092,629.309256,326
29093,629.378822,254
29095,629.444838,251
29097,629.484859,117
29099,629.50931,298
29100,629.5792,296
29102,629.644888,330
29103,629.678714,117
29104,629.708792,320
29105,629.774333,330
29106,629.838672,322
29109,629.884897,117
29110,629.905339,301
29113,629.971947,288
29114,630.038791,234
29116,630.104832,244
29117,630.11907,117
29118,630.169142,257
29119,630.234188,258
29121,630.305151,68
29122,630.305166,265
29124,630.319659,117
29125,630.368917,267
29126,630.432223,288
29128,630.499339,288
29129,630.518754,117
29130,630.565022,280
29131,630.629261,278
29133,630.700241,271
29134,630.725341,117
29135,630.765374,257
29146,630.828622,287
29152,630.893887,276
29155,630.911769,117
29157,630.959393,286
29169,631.028802,292
29177,631.092156,292
29179,631.125256,117
29184,631.159269,295
29192,631.224781,294
29196,631.291671,275
29205,631.34873,117
29206,631.358908,271
29211,631.424832,253
29219,631.488699,270
29228,631.551836,117
29229,631.558952,279
29233,631.624932,274
29241,631.685346,267
29250,631.753914,279
29252,631.765478,117
29257,631.819267,281
29265,631.88486,272
29269,631.918871,68
29274,631.951849,273
29275,631.972577,117
29276,632.019426,258
29279,632.090023,248
29293,632.150789,239
29297,632.18539,117
29303,632.214158,227
29304,632.279484,236
29307,632.34483,232
29318,632.404905,117
29320,632.412209,260
29323,632.478808,269
29325,632.54518,279
29327,632.584859,141
29329,632.612519,242
29330,632.624852,117
29331,632.678757,231
29332,632.744847,225
29334,632.808902,221
29335,632.838803,117
29336,632.874412,209
29341,632.944875,236
29343,633.008822,249
29344,633.044753,117
29345,633.074165,250
29346,633.139204,249
29348,633.204735,253
29349,633.252487,117
29350,633.271741,270
29351,633.338801,275
29353,633.404807,269
29354,633.452128,117
29357,633.469455,266
29358,633.534039,286
29359,633.604917,303
29361,633.659882,117
29362,633.664741,294
29363,633.734594,300
29364,633.79945,310
29366,633.864883,274
29367,633.878891,117
29368,633.931691,282
29369,633.998856,274
29371,634.064806,262
29372,634.091796,117
29373,634.132125,255
29375,634.193906,290
29378,634.265072,295
29379,634.288953,117
29380,634.326529,304
29381,634.393764,306
29384,634.458647,315
29387,634.508801,117
29388,634.524818,320
29392,634.592099,328
29393,634.658731,325
29395,634.710753,117
29396,634.73478,142
29397,634.734792,311
29398,634.794896,318
29399,634.854369,309
29401,634.89876,117
29402,634.930466,307
29403,634.9954,308
29404,635.060376,295
29406,635.115757,117
29407,635.118697,288
29408,635.19019,285
29410,635.252072,284
29416,635.318838,281
29419,635.325289,117
29421,635.384881,285
29424,635.448684,288
29429,635.519288,285
29430,635.531775,117
29431,635.578726,279
29432,635.631775,68
29434,635.649767,272
29436,635.714055,260
29437,635.753743,117
29438,635.778778,248
29439,635.844845,268
29443,635.915179,274
29449,635.948657,117
29453,635.979137,275
29456,636.045035,268
29460,636.108799,261
29465,636.164868,117
29466,636.17412,260
29468,636.238966,259
29471,636.305577,254
29477,636.378983,253
29478,636.378997,117
29481,636.444948,251
29484,636.508815,220
29489,636.569194,210
29491,636.599014,117
29494,636.638782,212
29495,636.705414,221
29497,636.769181,217
29498,636.809021,117
29499,636.838758,202
29500,636.904806,214
29502,636.969258,216
29504,637.011767,117
29505,637.031792,223
29506,637.09888,220
29507,637.16522,230
29509,637.22487,117
29510,637.229233,241
29511,637.299387,244
29512,637.365189,234
29514,637.424936,117
29515,637.428697,236
29517,637.494608,247
29519,637.565303,242
29521,637.635008,241
29522,637.644722,117
29523,637.691728,268
29524,637.765005,266
29526,637.824932,263
29527,637.848884,117
29528,637.891822,271
29529,637.958744,276
29531,638.024933,267
29532,638.051655,117
29533,638.088942,277
29534,638.153997,282
29536,638.224845,278
29537,638.268928,117
29538,638.28878,276
29539,638.351946,281
29540,638.418762,278
29543,638.471917,117
29544,638.485357,272
29546,638.55239,230
29547,638.619063,225
29549,638.684833,68
29550,638.684846,223
29552,638.691722,117
29553,638.748945,233
29554,638.815827,224
29556,638.879524,238
29557,638.892701,117
29559,638.949084,263
29562,639.011862,276
29564,639.07911,275
29565,639.105022,117
29566,639.144814,280
29568,639.21185,274
29571,639.27898,278
29572,639.30909,117
29573,639.34481,266
29575,639.408757,275
29578,639.474014,283
29579,639.50907,117
29580,639.544874,283
29581,639.608825,282
29583,639.674865,286
29584,639.724895,117
29585,639.739291,286
29586,639.805143,290
29588,639.872344,305
29589,639.918795,117
29590,639.940086,303
29591,640.004839,302
29592,640.06876,287
29594,640.138919,284
29595,640.138994,117
29599,640.199252,288
29600,640.268754,286
29602,640.33239,276
29603,640.338969,117
29605,640.398753,280
29609,640.464744,272
29612,640.529572,289
29613,640.544807,117
29614,640.599403,299
29615,640.665004,307
29617,640.729421,311
29618,640.769717,117
29619,640.794093,312
29620,640.864868,308
29622,640.928751,312
29623,640.973784,117
29624,640.991906,301
29625,641.058916,296
29626,641.124935,282
29628,641.178991,117
29629,641.191839,262
29630,641.265007,252
29631,641.324813,237
29633,641.388816,244
29634,641.406604,117
29635,641.454153,246
29638,641.524744,247
29640,641.586517,246
29641,641.604743,117
29642,641.652523,257
29643,641.724982,255
29644,641.732262,68
29647,641.784909,268
29648,641.824815,117
29649,641.852166,270
29651,641.919442,269
29655,641.985,262
29656,642.024812,117
29657,642.049201,266
29658,642.114443,267
29659,642.184866,276
29661,642.238779,117
29662,642.244962,263
29663,642.319019,255
29664,642.379078,246
29666,642.445002,243
29667,642.465216,117
29668,642.513177,248
29669,642.578743,240
29672,642.645039,234
29673,642.645052,68
29674,642.673931,117
29675,642.709116,228
29676,642.773797,238
29678,642.844812,250
29679,642.884793,117
29680,642.912269,253
29681,642.974011,243
29682,643.038947,239
29684,643.104873,235
29685,643.108964,117
29686,643.171982,231
29687,643.239347,231
29689,643.304866,233
29690,643.325071,117
29691,643.368685,230
29693,643.445285,263
29699,643.505045,282
29701,643.518778,117
29702,643.564985,288
29703,643.631717,306
29705,643.705331,294
29706,643.728801,117
29707,643.765067,292
29708,643.829713,277
29710,643.898815,287
29711,643.939747,117
29712,643.965029,293
29713,644.029406,305
29714,644.094099,313
29716,644.144982,117
29717,644.16495,323
29722,644.229416,320
29724,644.291842,331
29726,644.352402,117
29727,644.359235,328
29730,644.424854,328
29733,644.493216,316
29736,644.558956,302
29737,644.578767,117
29738,644.624869,316
29739,644.688649,303
29741,644.75779,297
29742,644.784898,68
29743,644.78491,117
29745,644.825034,285
29746,644.885601,280
29749,644.954386,285
29752,644.99403,117
29754,645.019216,291
29755,645.085196,289
29757,645.152508,280
29758,645.191739,117
29759,645.218933,294
29760,645.28504,293
29761,645.348884,303
29763,645.399014,117
29764,645.413692,310
29765,645.479206,317
29766,645.548951,317
29768,645.616305,298
29769,645.631687,117
29770,645.678745,289
29771,645.749197,286
29773,645.812188,285
29774,645.844842,117
29775,645.878794,289
29776,645.945009,279
29778,646.008875,321
29779,646.052253,117
29780,646.079129,312
29781,646.144987,309
29783,646.208994,307
29784,646.25917,117
29785,646.274161,279
29786,646.338956,287
29787,646.404776,281
29789,646.449024,117
29791,646.469247,277
29793,646.538725,280
29794,646.605413,275
29796,646.669193,295
29797,646.671852,117
29798,646.734046,274
29799,646.805046,265
29801,646.875225,267
29802,646.88491,117
29803,646.934229,264
29804,646.998859,273
29805,647.018943,173
29808,647.070016,253
29809,647.084881,117
29810,647.129374,251
29811,647.198815,253
29813,647.264926,249
29814,647.298885,117
29815,647.334804,232
29816,647.395768,228
29821,647.464901,221
29823,647.498821,117
29824,647.5251,234
29825,647.594235,230
29826,647.658713,242
29828,647.711942,117
29829,647.724804,250
29830,647.791945,285
29831,647.858813,285
29834,647.912132,117
29835,647.925578,297
29842,647.98889,300
29843,648.054499,299
29845,648.119363,285
29846,648.133742,117
29850,648.185271,292
29851,648.253827,295
29853,648.319045,310
29855,648.348777,117
29856,648.384937,334
29858,648.452012,338
29861,648.520175,341
29862,648.570164,117
29863,648.585631,336
29864,648.648827,336
29866,648.714346,162
29867,648.71436,307
29868,648.758804,117
29869,648.784818,323
29870,648.845038,312
29871,648.911868,303
29873,648.984834,280
29874,648.989894,117
29876,649.044756,288
29877,649.111843,267
29879,649.179049,117
29880,649.179063,257
29884,649.245297,265
29887,649.308875,269
29889,649.375734,284
29890,649.398833,117
29891,649.444756,292
29894,649.509462,310
29896,649.57418,322
29897,649.605053,117
29898,649.638785,135
29899,649.638798,322
29900,649.704852,180
29901,649.704865,318
29903,649.7719,194
29904,649.771913,328
29905,649.814085,117
29906,649.838915,237
29907,649.838928,314
29908,649.904916,245
29909,649.90493,318
29910,649.969044,219
29911,649.969057,332
29913,650.025665,117
29914,650.03383,237
29915,650.033841,320
29916,650.068676,68
29918,650.099571,241
29919,650.099583,316
29920,650.168739,244
29921,650.168751,313
29923,650.231857,117
29924,650.23187,247
29925,650.231871,304
29926,650.305255,202
29927,650.305269,313
29928,650.365063,207
29929,650.365077,301
29931,650.431758,188
29932,650.43177,311
29934,650.462321,117
29936,650.498882,165
29937,650.498893,324
29938,650.580153,178
29939,650.580167,319
29941,650.629009,196
29942,650.629022,322
29943,650.659224,117
29944,650.69471,164
29945,650.694722,327
29946,650.765163,152
29947,650.765175,320
29949,650.828859,127
29950,650.828873,329
29951,650.868925,117
29952,650.894371,151
29953,650.894384,332
29955,650.96501,346
29959,651.024787,337
29960,651.069142,117
29961,651.09209,267
29962,651.158873,287
29963,651.229957,276
29965,651.275337,117
29966,651.294677,276
29967,651.354537,306
29969,651.424851,305
29972,651.495382,311
29973,651.504783,117
29977,651.564978,312
29981,651.618923,329
29983,651.684969,322
29984,651.705053,117
29985,651.75423,307
29986,651.824778,310
29988,651.885359,155
29989,651.885383,300
29990,651.91911,117
29991,651.960003,319
29992,652.019829,323
29994,652.090042,330
29995,652.124838,117
29996,652.155026,327
30000,652.219296,324
30002,652.279484,332
30003,652.319229,117
30004,652.344781,334
30006,652.415723,342
30011,652.479442,316
30013,652.518778,117
30014,652.544924,321
30015,652.608819,330
30016,652.673727,329
30018,652.744946,319
30019,652.74496,117
30020,652.808791,319
30021,652.874067,316
30024,652.944976,306
30025,652.951747,117
30026,653.004986,301
30027,653.071778,306
30028,653.112491,68
30031,653.138758,310
30032,653.158871,117
30033,653.204843,326
30034,653.26868,328
30036,653.339168,340
30037,653.390771,117
30038,653.410815,136
30039,653.41083,340
30043,653.468823,127
30044,653.46884,347
30047,653.534131,199
30048,653.534142,339
30049,653.578838,117
30050,653.598754,225
30051,653.598766,333
30052,653.665055,230
30053,653.665068,345
30054,653.732476,261
30055,653.732489,327
30057,653.778913,117
30058,653.804853,240
30059,653.804867,339
30060,653.865004,267
30061,653.865017,315
30062,653.931905,272
30063,653.931918,308
30066,653.979001,117
30067,653.995794,288
30070,653.998883,306
30071,654.064819,304
30072,654.064832,299
30073,654.12885,278
30074,654.128863,296
30077,654.18498,117
30078,654.191759,283
30079,654.191772,297
30081,654.259374,258
30082,654.25939,296
30083,654.325268,270
30084,654.325281,303
30086,654.391809,262
30087,654.391822,300
30088,654.408914,117
30089,654.458927,258
30090,654.458939,297
30091,654.530004,269
30092,654.530016,284
